election_date,county_desc,party_cd,race_code,ethnic_code,sex_code,age_group,registered_count,voted_count,turnout_rate
2025-11-04,MECKLENBURG,DEM,I,UN,U,Age Over 66,2,1,0.5
2025-11-04,CARTERET,UNA,B,NL,U,Age 41 - 65,2,1,0.5
2025-11-04,PITT,DEM,A,UN,F,Age 18 - 25,20,2,0.1
2025-11-04,ORANGE,DEM,M,UN,F,Age 18 - 25,35,3,0.08571428571428572
2025-11-04,NEW HANOVER,UNA,M,UN,F,Age 41 - 65,16,2,0.125
2025-11-04,DARE,REP,A,NL,U,Age 41 - 65,1,1,1.0
2025-11-04,MONTGOMERY,REP,O,HL,F,Age 18 - 25,14,1,0.07142857142857142
2025-11-04,PERQUIMANS,UNA,B,UN,F,Age 26 - 40,23,2,0.08695652173913043
2025-11-04,CUMBERLAND,UNA,A,HL,M,Age 41 - 65,3,1,0.3333333333333333
2025-11-04,ONSLOW,DEM,M,UN,F,Age 41 - 65,11,1,0.09090909090909091
2025-11-04,GRANVILLE,REP,W,HL,U,Age 41 - 65,1,1,1.0
2025-11-04,NEW HANOVER,DEM,I,UN,F,Age Over 66,2,1,0.5
2025-11-04,DUPLIN,DEM,U,UN,M,Age Over 66,9,1,0.1111111111111111
2025-11-04,MECKLENBURG,DEM,A,HL,M,Age 41 - 65,10,1,0.1
2025-11-04,LENOIR,DEM,M,HL,F,Age 26 - 40,3,1,0.3333333333333333
2025-11-04,BUNCOMBE,UNA,W,HL,U,Age 26 - 40,4,1,0.25
2025-11-04,EDGECOMBE,UNA,W,UN,U,Age Over 66,3,1,0.3333333333333333
2025-11-04,ORANGE,DEM,O,NL,U,Age 41 - 65,5,1,0.2
2025-11-04,GUILFORD,LIB,M,NL,F,Age 26 - 40,3,1,0.3333333333333333
2025-11-04,TRANSYLVANIA,UNA,B,UN,M,Age 41 - 65,15,3,0.2
2025-11-04,MECKLENBURG,UNA,M,NL,U,Age 18 - 25,2,1,0.5
2025-11-04,DURHAM,GRE,W,UN,M,Age 41 - 65,3,1,0.3333333333333333
2025-11-04,CALDWELL,REP,O,HL,F,Age Over 66,8,1,0.125
2025-11-04,BEAUFORT,UNA,O,NL,F,Age 41 - 65,10,1,0.1
2025-11-04,YANCEY,UNA,B,NL,F,Age 41 - 65,3,1,0.3333333333333333
2025-11-04,LEE,DEM,B,UN,U,Age 41 - 65,12,4,0.3333333333333333
2025-11-04,COLUMBUS,GRE,B,NL,M,Age 41 - 65,2,1,0.5
2025-11-04,ONSLOW,LIB,B,NL,F,Age 41 - 65,6,1,0.16666666666666666
2025-11-04,WAKE,GRE,A,UN,M,Age 41 - 65,2,0,0.0
2025-11-04,WILKES,REP,A,NL,M,Age 18 - 25,5,0,0.0
2025-11-04,PERSON,UNA,I,UN,M,Age 41 - 65,3,0,0.0
2025-11-04,STOKES,REP,U,HL,F,Age 26 - 40,4,0,0.0
2025-11-04,MITCHELL,UNA,O,HL,M,Age 18 - 25,10,0,0.0
2025-11-04,UNION,UNA,I,NL,M,Age 26 - 40,9,0,0.0
2025-11-04,WAYNE,DEM,M,UN,U,Age 26 - 40,1,0,0.0
2025-11-04,STANLY,DEM,B,NL,M,Age Over 66,283,0,0.0
2025-11-04,BURKE,REP,M,UN,F,Age Over 66,2,0,0.0
2025-11-04,AVERY,DEM,O,HL,F,Age 26 - 40,3,0,0.0
2025-11-04,NEW HANOVER,GRE,W,HL,M,Age 41 - 65,1,0,0.0
2025-11-04,ROWAN,LIB,W,UN,F,Age 41 - 65,14,0,0.0
2025-11-04,CATAWBA,REP,U,NL,F,Age 41 - 65,10,0,0.0
2025-11-04,PASQUOTANK,DEM,B,NL,M,Age Over 66,446,0,0.0
2025-11-04,MADISON,REP,O,UN,M,Age 41 - 65,5,0,0.0
2025-11-04,LINCOLN,UNA,A,HL,F,Age 41 - 65,2,0,0.0
2025-11-04,YANCEY,GRE,W,NL,M,Age 18 - 25,1,0,0.0
2025-11-04,DARE,GRE,W,UN,M,Age 18 - 25,4,0,0.0
2025-11-04,DURHAM,REP,O,HL,U,Age 41 - 65,5,0,0.0
2025-11-04,JONES,DEM,W,UN,M,Age 26 - 40,6,0,0.0
2025-11-04,HARNETT,DEM,I,UN,F,Age 41 - 65,13,0,0.0
2025-11-04,YANCEY,UNA,U,UN,U,Age 18 - 25,38,0,0.0
2025-11-04,VANCE,REP,O,HL,F,Age 18 - 25,11,0,0.0
2025-11-04,WAYNE,UNA,U,HL,M,Age 26 - 40,19,0,0.0
2025-11-04,SAMPSON,DEM,B,HL,F,Age 26 - 40,6,0,0.0
2025-11-04,ORANGE,LIB,A,UN,M,Age Over 66,1,0,0.0
2025-11-04,BRUNSWICK,DEM,O,UN,U,Age 26 - 40,2,0,0.0
2025-11-04,CALDWELL,DEM,O,NL,F,Age 26 - 40,13,0,0.0
2025-11-04,DAVIDSON,DEM,O,NL,M,Age 41 - 65,44,0,0.0
2025-11-04,PERSON,REP,W,NL,M,Age 41 - 65,1313,0,0.0
2025-11-04,JOHNSTON,LIB,O,NL,F,Age 18 - 25,1,0,0.0
2025-11-04,ORANGE,REP,A,UN,F,Age 26 - 40,18,0,0.0
2025-11-04,TRANSYLVANIA,DEM,U,HL,U,Age 26 - 40,1,0,0.0
2025-11-04,YANCEY,UNA,B,NL,M,Age Over 66,1,0,0.0
2025-11-04,JOHNSTON,UNA,I,UN,F,Age 18 - 25,4,0,0.0
2025-11-04,YADKIN,LIB,B,NL,M,Age 41 - 65,1,0,0.0
2025-11-04,SURRY,REP,U,HL,M,Age 26 - 40,6,0,0.0
2025-11-04,PAMLICO,REP,W,UN,F,Age 18 - 25,47,0,0.0
2025-11-04,ORANGE,LIB,A,NL,M,Age 41 - 65,3,0,0.0
2025-11-04,COLUMBUS,UNA,U,HL,M,Age 41 - 65,7,0,0.0
2025-11-04,ONSLOW,DEM,U,UN,M,Age 18 - 25,19,0,0.0
2025-11-04,MOORE,LIB,B,UN,M,Age 26 - 40,1,0,0.0
2025-11-04,GRANVILLE,DEM,M,NL,M,Age 41 - 65,7,0,0.0
2025-11-04,DURHAM,UNA,I,HL,F,Age 41 - 65,5,0,0.0
2025-11-04,ROCKINGHAM,DEM,O,UN,M,Age 18 - 25,10,0,0.0
2025-11-04,WATAUGA,UNA,M,HL,M,Age 26 - 40,6,0,0.0
2025-11-04,CASWELL,UNA,U,NL,U,Age 41 - 65,4,0,0.0
2025-11-04,GREENE,UNA,O,HL,M,Age 26 - 40,28,0,0.0
2025-11-04,ROCKINGHAM,DEM,O,HL,M,Age Over 66,8,0,0.0
2025-11-04,WAKE,GRE,U,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,ALEXANDER,REP,B,NL,F,Age 41 - 65,8,0,0.0
2025-11-04,PASQUOTANK,DEM,W,NL,F,Age 18 - 25,32,0,0.0
2025-11-04,DAVIDSON,LIB,B,UN,M,Age 26 - 40,3,0,0.0
2025-11-04,GRANVILLE,UNA,O,NL,F,Age Over 66,3,0,0.0
2025-11-04,CATAWBA,LIB,W,UN,U,Age 41 - 65,2,0,0.0
2025-11-04,FRANKLIN,REP,U,HL,F,Age 18 - 25,5,0,0.0
2025-11-04,SAMPSON,REP,U,NL,F,Age Over 66,4,0,0.0
2025-11-04,CATAWBA,UNA,M,NL,M,Age 41 - 65,10,0,0.0
2025-11-04,CLEVELAND,DEM,U,HL,U,Age 41 - 65,1,0,0.0
2025-11-04,CAMDEN,REP,B,UN,M,Age Over 66,1,0,0.0
2025-11-04,ROWAN,REP,U,HL,U,Age 26 - 40,1,0,0.0
2025-11-04,LENOIR,DEM,O,UN,F,Age Over 66,7,0,0.0
2025-11-04,HARNETT,REP,B,NL,M,Age Over 66,35,0,0.0
2025-11-04,BEAUFORT,GRE,A,UN,F,Age 26 - 40,1,0,0.0
2025-11-04,GATES,DEM,B,UN,M,Age Over 66,57,0,0.0
2025-11-04,WAYNE,UNA,W,NL,U,Age 18 - 25,7,0,0.0
2025-11-04,CHATHAM,LIB,W,UN,F,Age 41 - 65,13,0,0.0
2025-11-04,POLK,REP,W,UN,M,Age 26 - 40,135,0,0.0
2025-11-04,CATAWBA,REP,A,NL,M,Age 18 - 25,36,0,0.0
2025-11-04,SWAIN,UNA,B,NL,F,Age 26 - 40,3,0,0.0
2025-11-04,PITT,DEM,M,HL,M,Age 18 - 25,5,0,0.0
2025-11-04,BLADEN,UNA,U,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,PENDER,LIB,W,UN,F,Age 26 - 40,16,0,0.0
2025-11-04,PITT,REP,U,HL,F,Age 26 - 40,3,0,0.0
2025-11-04,CHEROKEE,LIB,W,NL,F,Age Over 66,9,0,0.0
2025-11-04,DAVIE,GRE,W,UN,M,Age 41 - 65,1,0,0.0
2025-11-04,CARTERET,DEM,O,UN,F,Age 18 - 25,5,0,0.0
2025-11-04,MOORE,UNA,M,HL,F,Age 41 - 65,8,0,0.0
2025-11-04,HARNETT,LIB,U,UN,M,Age 26 - 40,7,0,0.0
2025-11-04,MARTIN,UNA,O,UN,F,Age 26 - 40,4,0,0.0
2025-11-04,HAYWOOD,UNA,O,HL,M,Age Over 66,6,0,0.0
2025-11-04,MOORE,UNA,A,UN,F,Age 26 - 40,27,0,0.0
2025-11-04,CHATHAM,REP,M,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,CRAVEN,REP,B,NL,F,Age 26 - 40,38,0,0.0
2025-11-04,CHATHAM,LIB,A,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,HALIFAX,DEM,O,UN,M,Age 18 - 25,3,0,0.0
2025-11-04,MARTIN,DEM,U,UN,U,Age 26 - 40,41,0,0.0
2025-11-04,ROCKINGHAM,UNA,A,NL,M,Age 26 - 40,5,0,0.0
2025-11-04,HOKE,UNA,W,UN,U,Age 41 - 65,13,0,0.0
2025-11-04,MOORE,REP,U,HL,M,Age Over 66,2,0,0.0
2025-11-04,NASH,DEM,O,UN,F,Age 26 - 40,8,0,0.0
2025-11-04,VANCE,DEM,W,NL,F,Age 26 - 40,118,0,0.0
2025-11-04,PASQUOTANK,DEM,O,HL,M,Age 26 - 40,4,0,0.0
2025-11-04,MADISON,REP,O,HL,F,Age 18 - 25,4,0,0.0
2025-11-04,DUPLIN,LIB,W,NL,F,Age 41 - 65,9,0,0.0
2025-11-04,ROCKINGHAM,UNA,M,NL,F,Age 18 - 25,7,0,0.0
2025-11-04,JONES,REP,W,NL,M,Age Over 66,215,0,0.0
2025-11-04,MADISON,UNA,W,UN,U,Age 41 - 65,43,0,0.0
2025-11-04,ORANGE,REP,A,UN,U,Age 18 - 25,1,0,0.0
2025-11-04,GRANVILLE,UNA,O,NL,M,Age Over 66,7,0,0.0
2025-11-04,CHEROKEE,LIB,W,NL,M,Age 26 - 40,15,0,0.0
2025-11-04,PERSON,DEM,I,NL,F,Age 26 - 40,3,0,0.0
2025-11-04,VANCE,UNA,U,UN,M,Age Over 66,8,0,0.0
2025-11-04,JONES,DEM,B,UN,M,Age 26 - 40,27,0,0.0
2025-11-04,NASH,UNA,W,HL,F,Age Over 66,4,0,0.0
2025-11-04,DUPLIN,DEM,M,HL,M,Age Over 66,3,0,0.0
2025-11-04,BRUNSWICK,REP,U,HL,M,Age 18 - 25,8,0,0.0
2025-11-04,SURRY,DEM,U,UN,F,Age 18 - 25,22,0,0.0
2025-11-04,TRANSYLVANIA,UNA,B,UN,F,Age 26 - 40,10,0,0.0
2025-11-04,CARTERET,DEM,O,UN,U,Age Over 66,1,0,0.0
2025-11-04,STOKES,DEM,O,HL,F,Age 41 - 65,13,0,0.0
2025-11-04,RANDOLPH,DEM,O,HL,U,Age 41 - 65,3,0,0.0
2025-11-04,ALAMANCE,REP,I,NL,F,Age 26 - 40,2,0,0.0
2025-11-04,MONTGOMERY,LIB,W,UN,M,Age 41 - 65,5,0,0.0
2025-11-04,CARTERET,LIB,W,HL,F,Age 18 - 25,1,0,0.0
2025-11-04,CARTERET,REP,O,HL,F,Age 18 - 25,14,0,0.0
2025-11-04,CHATHAM,REP,W,UN,U,Age 26 - 40,34,0,0.0
2025-11-04,CAMDEN,LIB,U,UN,F,Age 26 - 40,1,0,0.0
2025-11-04,GATES,REP,W,UN,M,Age Over 66,62,0,0.0
2025-11-04,HENDERSON,DEM,U,HL,M,Age 41 - 65,36,0,0.0
2025-11-04,ALAMANCE,REP,M,UN,U,Age 18 - 25,4,0,0.0
2025-11-04,CURRITUCK,DEM,A,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,RUTHERFORD,LIB,U,UN,U,Age 41 - 65,7,0,0.0
2025-11-04,HYDE,LIB,W,NL,F,Age 41 - 65,2,0,0.0
2025-11-04,HERTFORD,DEM,W,HL,F,Age 18 - 25,1,0,0.0
2025-11-04,PERSON,UNA,M,NL,F,Age 18 - 25,3,0,0.0
2025-11-04,DUPLIN,REP,B,NL,M,Age 26 - 40,22,0,0.0
2025-11-04,CAMDEN,REP,U,UN,F,Age 26 - 40,2,0,0.0
2025-11-04,DUPLIN,UNA,W,HL,F,Age 41 - 65,13,0,0.0
2025-11-04,GATES,REP,B,NL,M,Age Over 66,4,0,0.0
2025-11-04,WARREN,DEM,P,UN,F,Age 18 - 25,1,0,0.0
2025-11-04,SWAIN,UNA,W,UN,F,Age 26 - 40,103,0,0.0
2025-11-04,NEW HANOVER,LIB,O,HL,M,Age 26 - 40,2,0,0.0
2025-11-04,MONTGOMERY,REP,U,UN,M,Age 18 - 25,6,0,0.0
2025-11-04,YANCEY,GRE,O,HL,M,Age 18 - 25,1,0,0.0
2025-11-04,GREENE,REP,B,UN,M,Age 26 - 40,3,0,0.0
2025-11-04,LENOIR,REP,U,NL,F,Age Over 66,4,0,0.0
2025-11-04,DURHAM,UNA,P,NL,F,Age 26 - 40,2,0,0.0
2025-11-04,TYRRELL,UNA,B,NL,M,Age Over 66,3,0,0.0
2025-11-04,PERSON,UNA,U,UN,F,Age 41 - 65,33,0,0.0
2025-11-04,DAVIDSON,DEM,U,NL,F,Age 18 - 25,5,0,0.0
2025-11-04,SWAIN,UNA,U,NL,F,Age 26 - 40,3,0,0.0
2025-11-04,JONES,REP,U,UN,U,Age 26 - 40,53,0,0.0
2025-11-04,JOHNSTON,REP,M,UN,U,Age Over 66,1,0,0.0
2025-11-04,WILSON,REP,B,UN,F,Age 18 - 25,12,0,0.0
2025-11-04,BURKE,UNA,O,NL,F,Age 26 - 40,27,0,0.0
2025-11-04,BLADEN,UNA,M,NL,F,Age 18 - 25,2,0,0.0
2025-11-04,MACON,LIB,O,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,MACON,UNA,I,NL,F,Age 41 - 65,4,0,0.0
2025-11-04,FRANKLIN,UNA,W,HL,U,Age 26 - 40,3,0,0.0
2025-11-04,COLUMBUS,DEM,W,UN,F,Age 18 - 25,16,0,0.0
2025-11-04,ONSLOW,REP,A,UN,F,Age 18 - 25,18,0,0.0
2025-11-04,IREDELL,LIB,W,HL,M,Age 26 - 40,3,0,0.0
2025-11-04,JOHNSTON,DEM,M,NL,M,Age Over 66,6,0,0.0
2025-11-04,JOHNSTON,DEM,B,HL,M,Age Over 66,4,0,0.0
2025-11-04,GUILFORD,LIB,O,UN,M,Age 41 - 65,4,0,0.0
2025-11-04,BURKE,REP,B,UN,U,Age 41 - 65,1,0,0.0
2025-11-04,LEE,UNA,I,UN,F,Age 41 - 65,3,0,0.0
2025-11-04,CHATHAM,GRE,W,NL,M,Age Over 66,1,0,0.0
2025-11-04,BRUNSWICK,UNA,U,HL,U,Age 26 - 40,2,0,0.0
2025-11-04,IREDELL,UNA,M,HL,U,Age 26 - 40,2,0,0.0
2025-11-04,FORSYTH,DEM,M,NL,M,Age Over 66,5,0,0.0
2025-11-04,ONSLOW,LIB,O,UN,M,Age 41 - 65,1,0,0.0
2025-11-04,GREENE,UNA,U,UN,M,Age 18 - 25,3,0,0.0
2025-11-04,WAKE,LIB,I,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,WILSON,DEM,U,HL,M,Age Over 66,8,0,0.0
2025-11-04,HERTFORD,LIB,B,NL,F,Age 18 - 25,1,0,0.0
2025-11-04,RUTHERFORD,UNA,O,NL,F,Age 41 - 65,20,0,0.0
2025-11-04,ORANGE,LIB,W,HL,F,Age 18 - 25,1,0,0.0
2025-11-04,DAVIE,UNA,W,HL,F,Age 18 - 25,8,0,0.0
2025-11-04,CAMDEN,REP,O,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,FRANKLIN,UNA,B,UN,U,Age 26 - 40,7,0,0.0
2025-11-04,DAVIDSON,UNA,B,HL,M,Age 41 - 65,2,0,0.0
2025-11-04,PENDER,UNA,M,UN,U,Age 18 - 25,1,0,0.0
2025-11-04,LENOIR,LIB,O,HL,F,Age 18 - 25,2,0,0.0
2025-11-04,FRANKLIN,DEM,M,HL,F,Age 26 - 40,4,0,0.0
2025-11-04,CHOWAN,DEM,W,UN,U,Age 41 - 65,3,0,0.0
2025-11-04,YANCEY,UNA,U,HL,U,Age 18 - 25,1,0,0.0
2025-11-04,BEAUFORT,UNA,P,UN,F,Age 26 - 40,1,0,0.0
2025-11-04,NEW HANOVER,REP,A,UN,M,Age 18 - 25,8,0,0.0
2025-11-04,WAKE,UNA,I,HL,M,Age 41 - 65,3,0,0.0
2025-11-04,MADISON,UNA,B,UN,U,Age 18 - 25,1,0,0.0
2025-11-04,CLAY,UNA,U,UN,F,Age 41 - 65,4,0,0.0
2025-11-04,BUNCOMBE,REP,B,UN,F,Age 18 - 25,11,0,0.0
2025-11-04,RICHMOND,UNA,U,NL,U,Age 41 - 65,2,0,0.0
2025-11-04,JONES,LIB,W,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,CURRITUCK,UNA,O,UN,F,Age Over 66,11,0,0.0
2025-11-04,CRAVEN,DEM,B,UN,U,Age 18 - 25,3,0,0.0
2025-11-04,DUPLIN,UNA,I,NL,M,Age Over 66,1,0,0.0
2025-11-04,GASTON,LIB,M,UN,F,Age 26 - 40,2,0,0.0
2025-11-04,GREENE,REP,B,NL,F,Age 18 - 25,1,0,0.0
2025-11-04,UNION,LIB,O,HL,M,Age 41 - 65,4,0,0.0
2025-11-04,CATAWBA,DEM,A,UN,U,Age 41 - 65,5,0,0.0
2025-11-04,MECKLENBURG,LIB,U,UN,M,Age Over 66,2,0,0.0
2025-11-04,UNION,UNA,O,HL,U,Age 41 - 65,3,0,0.0
2025-11-04,DAVIE,DEM,U,HL,F,Age 26 - 40,14,0,0.0
2025-11-04,WAYNE,DEM,M,UN,M,Age Over 66,2,0,0.0
2025-11-04,VANCE,DEM,U,NL,F,Age 41 - 65,8,0,0.0
2025-11-04,MITCHELL,UNA,M,NL,F,Age 26 - 40,1,0,0.0
2025-11-04,SWAIN,REP,I,UN,F,Age 26 - 40,8,0,0.0
2025-11-04,JOHNSTON,UNA,W,HL,U,Age 41 - 65,7,0,0.0
2025-11-04,MOORE,LIB,O,HL,M,Age Over 66,2,0,0.0
2025-11-04,PERSON,GRE,W,NL,M,Age 41 - 65,1,0,0.0
2025-11-04,CRAVEN,DEM,U,NL,M,Age 26 - 40,3,0,0.0
2025-11-04,PERSON,LIB,W,UN,F,Age 26 - 40,3,0,0.0
2025-11-04,BEAUFORT,REP,W,UN,U,Age 18 - 25,2,0,0.0
2025-11-04,WILKES,LIB,W,NL,F,Age 26 - 40,21,0,0.0
2025-11-04,PAMLICO,REP,I,UN,M,Age Over 66,2,0,0.0
2025-11-04,GASTON,REP,I,NL,M,Age 18 - 25,5,0,0.0
2025-11-04,WATAUGA,REP,M,NL,M,Age Over 66,1,0,0.0
2025-11-04,DURHAM,GRE,B,NL,F,Age 41 - 65,3,0,0.0
2025-11-04,BURKE,DEM,O,UN,F,Age Over 66,1,0,0.0
2025-11-04,CRAVEN,UNA,M,NL,M,Age 18 - 25,9,0,0.0
2025-11-04,NEW HANOVER,LIB,U,HL,F,Age 41 - 65,2,0,0.0
2025-11-04,ALEXANDER,LIB,W,UN,F,Age 26 - 40,4,0,0.0
2025-11-04,CHEROKEE,REP,U,NL,M,Age 41 - 65,4,0,0.0
2025-11-04,CLEVELAND,GRE,W,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,PERSON,REP,I,NL,F,Age 41 - 65,4,0,0.0
2025-11-04,AVERY,DEM,M,NL,M,Age Over 66,1,0,0.0
2025-11-04,SCOTLAND,UNA,U,HL,M,Age 26 - 40,2,0,0.0
2025-11-04,MONTGOMERY,REP,U,UN,F,Age Over 66,5,0,0.0
2025-11-04,HENDERSON,LIB,U,UN,M,Age 26 - 40,4,0,0.0
2025-11-04,MOORE,REP,M,UN,U,Age 41 - 65,1,0,0.0
2025-11-04,BLADEN,DEM,O,NL,F,Age 41 - 65,4,0,0.0
2025-11-04,IREDELL,LIB,O,NL,F,Age 41 - 65,1,0,0.0
2025-11-04,STOKES,DEM,U,UN,M,Age 18 - 25,5,0,0.0
2025-11-04,MONTGOMERY,UNA,A,NL,F,Age 26 - 40,5,0,0.0
2025-11-04,HARNETT,REP,U,NL,M,Age Over 66,5,0,0.0
2025-11-04,SAMPSON,UNA,M,NL,M,Age 26 - 40,4,0,0.0
2025-11-04,STANLY,DEM,O,NL,U,Age 26 - 40,1,0,0.0
2025-11-04,SAMPSON,REP,M,NL,F,Age Over 66,1,0,0.0
2025-11-04,CLAY,REP,W,NL,U,Age Over 66,5,0,0.0
2025-11-04,RUTHERFORD,DEM,B,HL,M,Age 41 - 65,2,0,0.0
2025-11-04,JACKSON,DEM,U,UN,F,Age 18 - 25,10,0,0.0
2025-11-04,COLUMBUS,LIB,I,NL,M,Age 26 - 40,2,0,0.0
2025-11-04,PERQUIMANS,UNA,O,UN,F,Age Over 66,2,0,0.0
2025-11-04,CAMDEN,DEM,W,UN,M,Age Over 66,21,0,0.0
2025-11-04,DAVIDSON,LIB,W,UN,F,Age 41 - 65,15,0,0.0
2025-11-04,SURRY,REP,I,NL,F,Age 26 - 40,2,0,0.0
2025-11-04,SAMPSON,REP,A,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,WILKES,DEM,M,UN,F,Age Over 66,1,0,0.0
2025-11-04,SWAIN,LIB,W,NL,F,Age Over 66,1,0,0.0
2025-11-04,WILSON,DEM,O,NL,U,Age 41 - 65,2,0,0.0
2025-11-04,MECKLENBURG,REP,P,NL,F,Age 41 - 65,2,0,0.0
2025-11-04,JOHNSTON,LIB,B,HL,M,Age 18 - 25,1,0,0.0
2025-11-04,HOKE,REP,W,NL,U,Age 18 - 25,2,0,0.0
2025-11-04,ORANGE,LIB,W,NL,M,Age Over 66,11,0,0.0
2025-11-04,PITT,LIB,B,UN,M,Age 18 - 25,6,0,0.0
2025-11-04,CHOWAN,UNA,B,NL,M,Age Over 66,16,0,0.0
2025-11-04,COLUMBUS,UNA,B,HL,M,Age 26 - 40,2,0,0.0
2025-11-04,BUNCOMBE,GRE,O,UN,F,Age Over 66,2,0,0.0
2025-11-04,AVERY,DEM,W,UN,U,Age 18 - 25,1,0,0.0
2025-11-04,HARNETT,UNA,U,HL,U,Age 41 - 65,12,0,0.0
2025-11-04,COLUMBUS,DEM,A,NL,F,Age Over 66,1,0,0.0
2025-11-04,ALLEGHANY,UNA,O,HL,M,Age 18 - 25,20,0,0.0
2025-11-04,COLUMBUS,DEM,W,HL,F,Age 41 - 65,7,0,0.0
2025-11-04,IREDELL,LIB,P,HL,F,Age 26 - 40,1,0,0.0
2025-11-04,LENOIR,REP,U,HL,F,Age 18 - 25,2,0,0.0
2025-11-04,HAYWOOD,REP,A,NL,M,Age 18 - 25,2,0,0.0
2025-11-04,ROCKINGHAM,UNA,U,NL,F,Age 18 - 25,4,0,0.0
2025-11-04,ROWAN,UNA,B,HL,U,Age 26 - 40,1,0,0.0
2025-11-04,WAYNE,UNA,I,UN,F,Age 26 - 40,2,0,0.0
2025-11-04,MADISON,UNA,B,NL,F,Age 18 - 25,4,0,0.0
2025-11-04,ORANGE,DEM,I,UN,M,Age 26 - 40,2,0,0.0
2025-11-04,GATES,UNA,M,NL,F,Age Over 66,2,0,0.0
2025-11-04,BEAUFORT,REP,B,UN,F,Age 18 - 25,2,0,0.0
2025-11-04,LINCOLN,UNA,B,HL,M,Age 41 - 65,3,0,0.0
2025-11-04,POLK,REP,B,NL,M,Age Over 66,1,0,0.0
2025-11-04,IREDELL,GRE,A,UN,M,Age 26 - 40,1,0,0.0
2025-11-04,HOKE,REP,I,HL,M,Age 26 - 40,1,0,0.0
2025-11-04,IREDELL,DEM,A,UN,U,Age 41 - 65,2,0,0.0
2025-11-04,JOHNSTON,LIB,O,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,CLAY,DEM,M,HL,F,Age 26 - 40,1,0,0.0
2025-11-04,BRUNSWICK,GRE,W,NL,M,Age 41 - 65,3,0,0.0
2025-11-04,MOORE,DEM,B,UN,U,Age 26 - 40,1,0,0.0
2025-11-04,WARREN,REP,U,NL,F,Age 26 - 40,1,0,0.0
2025-11-04,PAMLICO,DEM,W,UN,U,Age 41 - 65,4,0,0.0
2025-11-04,MCDOWELL,DEM,B,NL,U,Age 41 - 65,3,0,0.0
2025-11-04,WAYNE,DEM,A,NL,U,Age 41 - 65,1,0,0.0
2025-11-04,PAMLICO,UNA,B,NL,F,Age 26 - 40,6,0,0.0
2025-11-04,SURRY,LIB,U,UN,U,Age 41 - 65,5,0,0.0
2025-11-04,NORTHAMPTON,REP,I,NL,M,Age 41 - 65,2,0,0.0
2025-11-04,CASWELL,UNA,B,NL,U,Age 18 - 25,1,0,0.0
2025-11-04,WATAUGA,LIB,W,NL,U,Age 41 - 65,1,0,0.0
2025-11-04,TRANSYLVANIA,REP,B,NL,F,Age Over 66,1,0,0.0
2025-11-04,UNION,GRE,B,UN,M,Age 41 - 65,1,0,0.0
2025-11-04,GRANVILLE,UNA,M,HL,M,Age 26 - 40,2,0,0.0
2025-11-04,MITCHELL,UNA,W,HL,M,Age Over 66,1,0,0.0
2025-11-04,WILKES,UNA,I,NL,F,Age 26 - 40,2,0,0.0
2025-11-04,HOKE,DEM,W,HL,M,Age 26 - 40,7,0,0.0
2025-11-04,DURHAM,DEM,I,HL,F,Age 41 - 65,1,0,0.0
2025-11-04,MECKLENBURG,GRE,A,UN,F,Age 41 - 65,2,0,0.0
2025-11-04,GUILFORD,DEM,I,HL,F,Age 41 - 65,1,0,0.0
2025-11-04,VANCE,GRE,O,HL,M,Age 41 - 65,1,0,0.0
2025-11-04,CHATHAM,LIB,B,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,CRAVEN,REP,I,HL,M,Age 18 - 25,1,0,0.0
2025-11-04,CAMDEN,REP,O,UN,U,Age 26 - 40,1,0,0.0
2025-11-04,ANSON,DEM,O,UN,F,Age 18 - 25,2,0,0.0
2025-11-04,FRANKLIN,DEM,M,UN,U,Age 26 - 40,1,0,0.0
2025-11-04,MCDOWELL,REP,B,NL,F,Age Over 66,3,0,0.0
2025-11-04,GASTON,GRE,B,UN,M,Age Over 66,1,0,0.0
2025-11-04,ALEXANDER,REP,U,NL,F,Age 41 - 65,3,0,0.0
2025-11-04,NASH,DEM,U,HL,U,Age Over 66,1,0,0.0
2025-11-04,SCOTLAND,DEM,W,HL,F,Age 18 - 25,2,0,0.0
2025-11-04,PASQUOTANK,REP,U,HL,F,Age Over 66,2,0,0.0
2025-11-04,CALDWELL,UNA,O,NL,U,Age 26 - 40,1,0,0.0
2025-11-04,CUMBERLAND,REP,U,NL,U,Age 26 - 40,3,0,0.0
2025-11-04,GRANVILLE,DEM,B,HL,F,Age Over 66,3,0,0.0
2025-11-04,PERSON,REP,B,NL,F,Age 18 - 25,4,0,0.0
2025-11-04,JACKSON,REP,M,NL,M,Age Over 66,1,0,0.0
2025-11-04,CHOWAN,REP,I,NL,F,Age Over 66,1,0,0.0
